part,exercise,bpm,articulation,speed_profile,source_note,target_note,interval_semitones,cc3,target_vibrato_depth_cents,instruction
Cello,vibrato_depth_rate,68,expressive,normal,40,40,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,normal,40,40,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,fast,40,40,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,fast,40,40,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,fast,40,40,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,fast,40,40,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,fast,40,40,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,slow,48,48,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,slow,48,48,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,slow,48,48,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,slow,48,48,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,slow,48,48,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,normal,48,48,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,normal,48,48,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,normal,48,48,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,normal,48,48,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,normal,48,48,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,fast,48,48,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,fast,48,48,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,fast,48,48,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,fast,48,48,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,fast,48,48,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,slow,55,55,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,slow,55,55,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,slow,55,55,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,slow,55,55,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,slow,55,55,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,normal,55,55,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,normal,55,55,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,normal,55,55,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,normal,55,55,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,normal,55,55,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,fast,55,55,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,fast,55,55,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,fast,55,55,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,fast,55,55,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,68,expressive,fast,55,55,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,slow,40,40,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,slow,40,40,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,slow,40,40,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,slow,40,40,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,slow,40,40,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,normal,40,40,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,normal,40,40,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,normal,40,40,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,normal,40,40,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,normal,40,40,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,fast,40,40,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,fast,40,40,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,fast,40,40,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,fast,40,40,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,fast,40,40,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,slow,48,48,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,slow,48,48,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,slow,48,48,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,slow,48,48,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,slow,48,48,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,normal,48,48,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,normal,48,48,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,normal,48,48,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,normal,48,48,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,normal,48,48,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,fast,48,48,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,fast,48,48,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,fast,48,48,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,fast,48,48,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,fast,48,48,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,slow,55,55,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,slow,55,55,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,slow,55,55,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,slow,55,55,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,slow,55,55,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,normal,55,55,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,normal,55,55,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,normal,55,55,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,normal,55,55,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,normal,55,55,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,fast,55,55,0,0,0.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,fast,55,55,0,32,12.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,fast,55,55,0,64,28.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,fast,55,55,0,96,48.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,vibrato_depth_rate,82,expressive,fast,55,55,0,127,72.0,4 beats; CC3 controls depth; speed profile requests slow/normal/fast human vibrato rate without metronome phase-lock
Cello,transition,56,legato,slow,40,42,2,64,28.0,target transition ~140ms; natural connection
Cello,transition,56,legato,slow,40,45,5,64,28.0,target transition ~140ms; natural connection
Cello,transition,56,legato,slow,40,47,7,64,28.0,target transition ~140ms; natural connection
Cello,transition,56,legato,slow,48,50,2,64,28.0,target transition ~140ms; natural connection
Cello,transition,56,legato,slow,48,53,5,64,28.0,target transition ~140ms; natural connection
Cello,transition,56,legato,slow,48,55,7,64,28.0,target transition ~140ms; natural connection
Cello,transition,56,legato,normal,40,42,2,64,28.0,target transition ~96ms; natural connection
Cello,transition,56,legato,normal,40,45,5,64,28.0,target transition ~96ms; natural connection
Cello,transition,56,legato,normal,40,47,7,64,28.0,target transition ~96ms; natural connection
Cello,transition,56,legato,normal,48,50,2,64,28.0,target transition ~96ms; natural connection
Cello,transition,56,legato,normal,48,53,5,64,28.0,target transition ~96ms; natural connection
Cello,transition,56,legato,normal,48,55,7,64,28.0,target transition ~96ms; natural connection
Cello,transition,56,legato,fast,40,42,2,64,28.0,target transition ~66ms; natural connection
Cello,transition,56,legato,fast,40,45,5,64,28.0,target transition ~66ms; natural connection
Cello,transition,56,legato,fast,40,47,7,64,28.0,target transition ~66ms; natural connection
Cello,transition,56,legato,fast,48,50,2,64,28.0,target transition ~66ms; natural connection
Cello,transition,56,legato,fast,48,53,5,64,28.0,target transition ~66ms; natural connection
Cello,transition,56,legato,fast,48,55,7,64,28.0,target transition ~66ms; natural connection
Cello,transition,56,portamento,slow,40,42,2,64,28.0,target transition ~357ms; natural connection
Cello,transition,56,portamento,slow,40,45,5,64,28.0,target transition ~357ms; natural connection
Cello,transition,56,portamento,slow,40,47,7,64,28.0,target transition ~357ms; natural connection
Cello,transition,56,portamento,slow,48,50,2,64,28.0,target transition ~357ms; natural connection
Cello,transition,56,portamento,slow,48,53,5,64,28.0,target transition ~357ms; natural connection
Cello,transition,56,portamento,slow,48,55,7,64,28.0,target transition ~357ms; natural connection
Cello,transition,56,portamento,normal,40,42,2,64,28.0,target transition ~246ms; natural connection
Cello,transition,56,portamento,normal,40,45,5,64,28.0,target transition ~246ms; natural connection
Cello,transition,56,portamento,normal,40,47,7,64,28.0,target transition ~246ms; natural connection
Cello,transition,56,portamento,normal,48,50,2,64,28.0,target transition ~246ms; natural connection
Cello,transition,56,portamento,normal,48,53,5,64,28.0,target transition ~246ms; natural connection
Cello,transition,56,portamento,normal,48,55,7,64,28.0,target transition ~246ms; natural connection
Cello,transition,56,portamento,fast,40,42,2,64,28.0,target transition ~168ms; natural connection
Cello,transition,56,portamento,fast,40,45,5,64,28.0,target transition ~168ms; natural connection
Cello,transition,56,portamento,fast,40,47,7,64,28.0,target transition ~168ms; natural connection
Cello,transition,56,portamento,fast,48,50,2,64,28.0,target transition ~168ms; natural connection
Cello,transition,56,portamento,fast,48,53,5,64,28.0,target transition ~168ms; natural connection
Cello,transition,56,portamento,fast,48,55,7,64,28.0,target transition ~168ms; natural connection
Cello,transition,68,legato,slow,40,42,2,64,28.0,target transition ~115ms; natural connection
Cello,transition,68,legato,slow,40,45,5,64,28.0,target transition ~115ms; natural connection
Cello,transition,68,legato,slow,40,47,7,64,28.0,target transition ~115ms; natural connection
Cello,transition,68,legato,slow,48,50,2,64,28.0,target transition ~115ms; natural connection
Cello,transition,68,legato,slow,48,53,5,64,28.0,target transition ~115ms; natural connection
Cello,transition,68,legato,slow,48,55,7,64,28.0,target transition ~115ms; natural connection
Cello,transition,68,legato,normal,40,42,2,64,28.0,target transition ~79ms; natural connection
Cello,transition,68,legato,normal,40,45,5,64,28.0,target transition ~79ms; natural connection
Cello,transition,68,legato,normal,40,47,7,64,28.0,target transition ~79ms; natural connection
Cello,transition,68,legato,normal,48,50,2,64,28.0,target transition ~79ms; natural connection
Cello,transition,68,legato,normal,48,53,5,64,28.0,target transition ~79ms; natural connection
Cello,transition,68,legato,normal,48,55,7,64,28.0,target transition ~79ms; natural connection
Cello,transition,68,legato,fast,40,42,2,64,28.0,target transition ~54ms; natural connection
Cello,transition,68,legato,fast,40,45,5,64,28.0,target transition ~54ms; natural connection
Cello,transition,68,legato,fast,40,47,7,64,28.0,target transition ~54ms; natural connection
Cello,transition,68,legato,fast,48,50,2,64,28.0,target transition ~54ms; natural connection
Cello,transition,68,legato,fast,48,53,5,64,28.0,target transition ~54ms; natural connection
Cello,transition,68,legato,fast,48,55,7,64,28.0,target transition ~54ms; natural connection
Cello,transition,68,portamento,slow,40,42,2,64,28.0,target transition ~294ms; natural connection
Cello,transition,68,portamento,slow,40,45,5,64,28.0,target transition ~294ms; natural connection
Cello,transition,68,portamento,slow,40,47,7,64,28.0,target transition ~294ms; natural connection
Cello,transition,68,portamento,slow,48,50,2,64,28.0,target transition ~294ms; natural connection
Cello,transition,68,portamento,slow,48,53,5,64,28.0,target transition ~294ms; natural connection
Cello,transition,68,portamento,slow,48,55,7,64,28.0,target transition ~294ms; natural connection
Cello,transition,68,portamento,normal,40,42,2,64,28.0,target transition ~203ms; natural connection
Cello,transition,68,portamento,normal,40,45,5,64,28.0,target transition ~203ms; natural connection
Cello,transition,68,portamento,normal,40,47,7,64,28.0,target transition ~203ms; natural connection
Cello,transition,68,portamento,normal,48,50,2,64,28.0,target transition ~203ms; natural connection
Cello,transition,68,portamento,normal,48,53,5,64,28.0,target transition ~203ms; natural connection
Cello,transition,68,portamento,normal,48,55,7,64,28.0,target transition ~203ms; natural connection
Cello,transition,68,portamento,fast,40,42,2,64,28.0,target transition ~138ms; natural connection
Cello,transition,68,portamento,fast,40,45,5,64,28.0,target transition ~138ms; natural connection
Cello,transition,68,portamento,fast,40,47,7,64,28.0,target transition ~138ms; natural connection
Cello,transition,68,portamento,fast,48,50,2,64,28.0,target transition ~138ms; natural connection
Cello,transition,68,portamento,fast,48,53,5,64,28.0,target transition ~138ms; natural connection
Cello,transition,68,portamento,fast,48,55,7,64,28.0,target transition ~138ms; natural connection
Cello,transition,84,legato,slow,40,42,2,64,28.0,target transition ~93ms; natural connection
Cello,transition,84,legato,slow,40,45,5,64,28.0,target transition ~93ms; natural connection
Cello,transition,84,legato,slow,40,47,7,64,28.0,target transition ~93ms; natural connection
Cello,transition,84,legato,slow,48,50,2,64,28.0,target transition ~93ms; natural connection
Cello,transition,84,legato,slow,48,53,5,64,28.0,target transition ~93ms; natural connection
Cello,transition,84,legato,slow,48,55,7,64,28.0,target transition ~93ms; natural connection
Cello,transition,84,legato,normal,40,42,2,64,28.0,target transition ~64ms; natural connection
Cello,transition,84,legato,normal,40,45,5,64,28.0,target transition ~64ms; natural connection
Cello,transition,84,legato,normal,40,47,7,64,28.0,target transition ~64ms; natural connection
Cello,transition,84,legato,normal,48,50,2,64,28.0,target transition ~64ms; natural connection
Cello,transition,84,legato,normal,48,53,5,64,28.0,target transition ~64ms; natural connection
Cello,transition,84,legato,normal,48,55,7,64,28.0,target transition ~64ms; natural connection
Cello,transition,84,legato,fast,40,42,2,64,28.0,target transition ~44ms; natural connection
Cello,transition,84,legato,fast,40,45,5,64,28.0,target transition ~44ms; natural connection
Cello,transition,84,legato,fast,40,47,7,64,28.0,target transition ~44ms; natural connection
Cello,transition,84,legato,fast,48,50,2,64,28.0,target transition ~44ms; natural connection
Cello,transition,84,legato,fast,48,53,5,64,28.0,target transition ~44ms; natural connection
Cello,transition,84,legato,fast,48,55,7,64,28.0,target transition ~44ms; natural connection
Cello,transition,84,portamento,slow,40,42,2,64,28.0,target transition ~238ms; natural connection
Cello,transition,84,portamento,slow,40,45,5,64,28.0,target transition ~238ms; natural connection
Cello,transition,84,portamento,slow,40,47,7,64,28.0,target transition ~238ms; natural connection
Cello,transition,84,portamento,slow,48,50,2,64,28.0,target transition ~238ms; natural connection
Cello,transition,84,portamento,slow,48,53,5,64,28.0,target transition ~238ms; natural connection
Cello,transition,84,portamento,slow,48,55,7,64,28.0,target transition ~238ms; natural connection
Cello,transition,84,portamento,normal,40,42,2,64,28.0,target transition ~164ms; natural connection
Cello,transition,84,portamento,normal,40,45,5,64,28.0,target transition ~164ms; natural connection
Cello,transition,84,portamento,normal,40,47,7,64,28.0,target transition ~164ms; natural connection
Cello,transition,84,portamento,normal,48,50,2,64,28.0,target transition ~164ms; natural connection
Cello,transition,84,portamento,normal,48,53,5,64,28.0,target transition ~164ms; natural connection
Cello,transition,84,portamento,normal,48,55,7,64,28.0,target transition ~164ms; natural connection
Cello,transition,84,portamento,fast,40,42,2,64,28.0,target transition ~112ms; natural connection
Cello,transition,84,portamento,fast,40,45,5,64,28.0,target transition ~112ms; natural connection
Cello,transition,84,portamento,fast,40,47,7,64,28.0,target transition ~112ms; natural connection
Cello,transition,84,portamento,fast,48,50,2,64,28.0,target transition ~112ms; natural connection
Cello,transition,84,portamento,fast,48,53,5,64,28.0,target transition ~112ms; natural connection
Cello,transition,84,portamento,fast,48,55,7,64,28.0,target transition ~112ms; natural connection
Cello,bow_change,56,legato,slow,40,40,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,56,legato,slow,48,48,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,56,legato,slow,55,55,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,56,legato,normal,40,40,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,56,legato,normal,48,48,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,56,legato,normal,55,55,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,56,legato,fast,40,40,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,56,legato,fast,48,48,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,56,legato,fast,55,55,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,68,legato,slow,40,40,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,68,legato,slow,48,48,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,68,legato,slow,55,55,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,68,legato,normal,40,40,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,68,legato,normal,48,48,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,68,legato,normal,55,55,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,68,legato,fast,40,40,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,68,legato,fast,48,48,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,68,legato,fast,55,55,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,84,legato,slow,40,40,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,84,legato,slow,48,48,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,84,legato,slow,55,55,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,84,legato,normal,40,40,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,84,legato,normal,48,48,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,84,legato,normal,55,55,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,84,legato,fast,40,40,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,84,legato,fast,48,48,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
Cello,bow_change,84,legato,fast,55,55,0,58,25.0,"four controlled re-bows; minimize artificial accent, retain bow texture"
