part,exercise,dynamic,source_note,target_note,interval_semitones,start_beat,instruction
VlnI,legato,mp,60,55,-5,0.0,connect naturally; preserve bow/finger noise
Cello,portamento,mp,43,39,-4,10.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,43,40,-3,15.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,43,46,3,20.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,43,47,4,25.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,43,48,5,30.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,43,50,7,35.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,43,52,9,40.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,43,55,12,45.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,48,36,-12,50.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,48,39,-9,55.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,48,41,-7,60.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,48,43,-5,65.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,48,44,-4,70.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,48,45,-3,75.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,48,51,3,80.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,48,52,4,85.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,48,53,5,90.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,48,55,7,95.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,48,57,9,100.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,48,60,12,105.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,52,40,-12,110.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,52,43,-9,115.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,52,45,-7,120.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,52,47,-5,125.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,52,48,-4,130.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,52,49,-3,135.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,52,55,3,140.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,52,56,4,145.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,52,57,5,150.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,52,59,7,155.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,52,61,9,160.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,52,64,12,165.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,55,43,-12,170.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,55,46,-9,175.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,55,48,-7,180.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,55,50,-5,185.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,55,51,-4,190.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,55,52,-3,195.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,55,58,3,200.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,55,59,4,205.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,55,60,5,210.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,55,62,7,215.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,55,64,9,220.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,55,67,12,225.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,60,48,-12,230.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,60,51,-9,235.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,60,53,-7,240.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,60,55,-5,245.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,60,56,-4,250.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,60,57,-3,255.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,60,63,3,260.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,60,64,4,265.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,60,65,5,270.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mp,60,67,7,275.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,43,36,-7,280.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,43,38,-5,285.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,43,39,-4,290.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,43,40,-3,295.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,43,46,3,300.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,43,47,4,305.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,43,48,5,310.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,43,50,7,315.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,43,52,9,320.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,43,55,12,325.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,48,36,-12,330.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,48,39,-9,335.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,48,41,-7,340.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,48,43,-5,345.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,48,44,-4,350.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,48,45,-3,355.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,48,51,3,360.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,48,52,4,365.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,48,53,5,370.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,48,55,7,375.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,48,57,9,380.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,48,60,12,385.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,52,40,-12,390.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,52,43,-9,395.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,52,45,-7,400.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,52,47,-5,405.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,52,48,-4,410.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,52,49,-3,415.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,52,55,3,420.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,52,56,4,425.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,52,57,5,430.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,52,59,7,435.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,52,61,9,440.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,52,64,12,445.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,55,43,-12,450.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,55,46,-9,455.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,55,48,-7,460.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,55,50,-5,465.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,55,51,-4,470.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,55,52,-3,475.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,55,58,3,480.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,55,59,4,485.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,55,60,5,490.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,55,62,7,495.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,55,64,9,500.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,55,67,12,505.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,60,48,-12,510.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,60,51,-9,515.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,60,53,-7,520.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,60,55,-5,525.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,60,56,-4,530.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,60,57,-3,535.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,60,63,3,540.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,60,64,4,545.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,60,65,5,550.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,portamento,mf,60,67,7,555.0,restrained Mandarin-ballad slide; do not exaggerate
Cello,crescendo,curve,40,40,0,0.0,hold 4 beats; follow CC curve musically
Cello,diminuendo,curve,40,40,0,5.0,hold 4 beats; follow CC curve musically
Cello,delayed_vibrato,curve,40,40,0,10.0,hold 4 beats; follow CC curve musically
Cello,no_vibrato,curve,40,40,0,15.0,hold 4 beats; follow CC curve musically
Cello,crescendo,curve,48,48,0,20.0,hold 4 beats; follow CC curve musically
Cello,diminuendo,curve,48,48,0,25.0,hold 4 beats; follow CC curve musically
Cello,delayed_vibrato,curve,48,48,0,30.0,hold 4 beats; follow CC curve musically
Cello,no_vibrato,curve,48,48,0,35.0,hold 4 beats; follow CC curve musically
Cello,crescendo,curve,55,55,0,40.0,hold 4 beats; follow CC curve musically
Cello,diminuendo,curve,55,55,0,45.0,hold 4 beats; follow CC curve musically
Cello,delayed_vibrato,curve,55,55,0,50.0,hold 4 beats; follow CC curve musically
Cello,no_vibrato,curve,55,55,0,55.0,hold 4 beats; follow CC curve musically
Cello,crescendo,curve,64,64,0,60.0,hold 4 beats; follow CC curve musically
Cello,diminuendo,curve,64,64,0,65.0,hold 4 beats; follow CC curve musically
Cello,delayed_vibrato,curve,64,64,0,70.0,hold 4 beats; follow CC curve musically
Cello,no_vibrato,curve,64,64,0,75.0,hold 4 beats; follow CC curve musically
